type, province, city, district, name, address, lng, lat
060306,山东省,日照市,东港区,技佳电脑(海滨六路),海滨六路9号,119.524043,35.397084
060306,山东省,日照市,东港区,联想(海曲中路99号专卖店),昭阳路21号瑞园名城沿街,119.484624,35.421566
060305,山东省,日照市,东港区,中国电信(万达合作厅),黄海二路71号-2,119.544601,35.399278
060300,山东省,日照市,东港区,星林电器,222省道西50米,119.264885,35.510871
060300,山东省,日照市,东港区,爱睿宝智能生活馆,西海路154号,119.463871,35.429964
060300,山东省,日照市,东港区,格力(营子河路),山东中路安琪白领公寓附近(荣安广场东),119.464473,35.432709
060304,山东省,日照市,东港区,苏宁易购(日照海曲东路店),海曲东路35号安泰水晶城广场,119.494173,35.417599
060300,山东省,日照市,东港区,万利达电器,东关南路66号,119.467487,35.420967
060300,山东省,日照市,东港区,正泰电器电线电缆,林家滩商业街与黄海一路交叉口南50米,119.525985,35.393921
060306,山东省,日照市,东港区,华田电脑,昭阳路36号,119.482707,35.416920
060300,山东省,日照市,东港区,联发五金家电,百货大楼正阳路太阳城市场,119.459770,35.429650
060305,山东省,日照市,东港区,中国移动,海滨二路,119.548951,35.392374
060306,山东省,日照市,东港区,珠峰电脑(正阳路),正阳路与望海路交汇处往北20米路东2楼,119.459894,35.427833
060305,山东省,日照市,东港区,通信商城,正阳路与海曲中路交叉口东南100米,119.460007,35.425175
060300,山东省,日照市,东港区,格力(海滨三路),海滨三路宏运超市南20米,119.541182,35.397113
060306,山东省,日照市,东港区,凌云科技,望海路与荟阳路交叉口东150米,119.476283,35.428414
060306,山东省,日照市,东港区,海康威视产品体验店,五莲路铭泉茶行旁,119.528599,35.430546
060301,山东省,日照市,东港区,邦越家电,兴海路与公园路交汇处往西20米路南,119.471536,35.417982
060306,山东省,日照市,东港区,日照正佳,日照街道区中路利华商业街北区2E-15号,119.470091,35.423896
060306,山东省,日照市,东港区,亿佳数码,海曲中路44号,119.470091,35.423896
060306,山东省,日照市,东港区,天一科技,学苑路与文湖路交叉口南100米,119.538405,35.451193
060300,山东省,日照市,东港区,大阳音响行,莒州路与景阳路交汇处北50米路西德润福临小区东沿街,119.494103,35.429129
060306,山东省,日照市,东港区,方正电脑(天津路),天津路东首振兴小区沿街,119.551793,35.389945
060306,山东省,日照市,东港区,晨阳电脑(向阳路),向阳路与迎宾路交叉口东北150米,119.472059,35.412930
060306,山东省,日照市,东港区,华为手机(日照店),NA,119.459391,35.423218
060301,山东省,日照市,东港区,电波家电商场,观海西路与341省道交叉口南100米,119.375392,35.271813
060306,山东省,日照市,东港区,同洲电脑,济南路信合苑小区北门东沿街,119.489269,35.425469
060300,山东省,日照市,东港区,创维(望海路),望海路与琯阳路交叉口西北50米,119.478005,35.428739
060306,山东省,日照市,东港区,电子科技城,秦楼街道王府大街三楼,119.521912,35.412173
060306,山东省,日照市,东港区,神舟电脑专卖店,福海路123,119.458567,35.422295
060306,山东省,日照市,东港区,满天星电脑,文湖路大学城济宁医学院南门毓华园内街三号楼底商,119.539149,35.451034
060300,山东省,日照市,东港区,海尔专卖店(兴海路),兴海路东首158号方圆建设集团沿街,119.488310,35.412252
060300,山东省,日照市,东港区,嘉世达家用机器人,新玛特购物广场2层,119.531552,35.414410
060305,山东省,日照市,东港区,金天丹手机卖场,正阳路50号,119.459825,35.424351
060306,山东省,日照市,东港区,日照联创电脑有限公司,秦皇岛路东首(中瑞国际大厦西侧),119.520000,35.394408
060305,山东省,日照市,东港区,天才通讯(高新二路),高新二路62号附近,119.492919,35.439010
060606|060300,山东省,日照市,东港区,美的照明亿光LED照明,黄海三路9附近,119.530427,35.401290
060300,山东省,日照市,东港区,海尔专卖店(公园路店),公园路与兴海路交叉口北100米,119.472376,35.418714
060305,山东省,日照市,东港区,中国移动通信特约代理点,福海路与金阳路交叉口西北50米,119.450657,35.423739
060306|071200,山东省,日照市,东港区,洪恩数码科技,文湖路69号文泽园四号楼,119.537410,35.446859
060300,山东省,日照市,东港区,新源电器,正阳市场东大门北侧,119.459253,35.420747
060300,山东省,日照市,东港区,颜国家电批发总汇,西海路南侧89号,119.458032,35.430202
060300,山东省,日照市,东港区,康佳电器(丹阳路),日照街道丹阳路丹阳佳苑沿街楼,119.448390,35.426039
060305,山东省,日照市,东港区,天恒通讯,正阳路69号,119.459486,35.423223
060300,山东省,日照市,东港区,海尔空调专卖(荟阳路),江豪建材石材市场南沿街70号,119.481372,35.441869
060300,山东省,日照市,东港区,大金空调(莒州路),昭阳路与莒州路交叉东50米,119.487519,35.428371
060301,山东省,日照市,东港区,凌云家电(山海天店),220省道凌云家电(刘东楼村公交站旁),119.598920,35.496707
060306,山东省,日照市,东港区,世大电子,福海路东段利华明珠小区南门对面,119.472025,35.421472
060300,山东省,日照市,东港区,华伟厨卫电器,正阳路正阳路410号附近,119.460168,35.428623
060300,山东省,日照市,东港区,海信专卖店(山东中路),山东路419号,119.471677,35.433296
060300,山东省,日照市,东港区,铭雪冷柜,正阳路与西海路交叉口东南50米,119.459863,35.430184
060306,山东省,日照市,东港区,日照盛州数码,王府大街电子科技城C区1层6号,119.522193,35.411082
060300,山东省,日照市,东港区,日照瑞丰美的专营店,金阳路22号,119.451715,35.428854
060300,山东省,日照市,东港区,凌云家电,海曲西路银座购物广场西100米,119.447958,35.426465
060300,山东省,日照市,东港区,富阳电器,丽阳路与望海路交叉口北200米,119.461588,35.428512
060306,山东省,日照市,东港区,联想(海曲中路专卖店),海曲中路利华商业街沿街1号,119.469473,35.424460
060300,山东省,日照市,东港区,施坦威(日照总代理),安源路百闻健康生活超市旁,119.516308,35.387519
060300,山东省,日照市,东港区,小天鹅空调日照总代理,兴海路41-1号附近,119.462097,35.419607
060300,山东省,日照市,东港区,红岩家电,兴业富贵园2-07,119.517728,35.393777
060301,山东省,日照市,东港区,皓阳饰品名表电器,太阳城市场大海服装城1楼,119.462400,35.430126
060300,山东省,日照市,东港区,美的(日照市旗舰店),实验三小对面仁和小区,119.468873,35.421485
060300,山东省,日照市,东港区,多星电器(泰安路),泰安路190附近,119.535186,35.413237
060300,山东省,日照市,东港区,老高钟表电器,华阳路与西海路交叉口东南150米,119.462231,35.429454
060300,山东省,日照市,东港区,中央空调专营店,山东路388号,119.475302,35.433033
060301,山东省,日照市,东港区,创维电视,山东中路与正阳路交叉口东南50米,119.459915,35.432983
060300,山东省,日照市,东港区,丰能家电,丹阳路157号,119.448499,35.424622
060300,山东省,日照市,东港区,兴和空调家电厨卫城,公园路西50米,119.471315,35.415820
060300,山东省,日照市,东港区,祖英家电,云海路与松竹巷交叉口东150米,119.486766,35.416509
060300,山东省,日照市,东港区,宏博电器,大石桥村文萃路北首,119.454046,35.446820
060300,山东省,日照市,东港区,海尔专卖店,日照街道昭阳路17号,119.483302,35.421215
060300,山东省,日照市,东港区,德力西电器,荟阳路8号附近,119.474828,35.449357
060300,山东省,日照市,东港区,永和家电商行,海滨三路与黄海一路交叉口东南100米,119.541737,35.393363
060300,山东省,日照市,东港区,顺风电器总汇,东关北路与西海路交叉口西南150米,119.462243,35.428722
060306,山东省,日照市,东港区,一诺手机电脑城,学林路与学海路交叉口南100米,119.538634,35.446714
060306,山东省,日照市,东港区,步步高教育电子,艳阳路9号,119.479594,35.419523
060300,山东省,日照市,东港区,格力电器,海曲中路109号许家楼沿街,119.481558,35.421862
060305,山东省,日照市,东港区,晨升手机卖场,滨州路9号,119.540715,35.444347
060301,山东省,日照市,东港区,大金空调专业店,山东东路521号,119.496974,35.432873
060300,山东省,日照市,东港区,美的专卖店,昭阳北路285号附近,119.486457,35.447852
060300,山东省,日照市,东港区,大中电器,山东中路与正阳路交叉口东南50米,119.459926,35.432896
060300,山东省,日照市,东港区,日照长美电器,迎宾路北50米,119.483523,35.411250
060300,山东省,日照市,东港区,飞雕电器(日照总代理),友谊街东七巷与山东中路交叉口西北50米,119.469550,35.433319
060300,山东省,日照市,东港区,万利达电器,正阳路与西海路交叉口东南200米,119.460521,35.429043
060300,山东省,日照市,东港区,翔达家电公司,兖州路130号附近,119.492690,35.412699
060300,山东省,日照市,东港区,张华钟表电器,华阳路与西海路交叉口西南100米,119.461398,35.429560
060300,山东省,日照市,东港区,日照永盛美的专卖店,聊城路与荟阳北路交叉口南200米,119.475632,35.458857
060300,山东省,日照市,东港区,志高空调,成都路新华三街生活区,119.450670,35.405885
060300,山东省,日照市,东港区,元磊电器,利华商业街南区,119.470126,35.422373
060300,山东省,日照市,东港区,日立变频中央空调,山东东路北100米,119.502567,35.433721
060305,山东省,日照市,东港区,昭阳通讯,日照街道昭阳路11号,119.486174,35.424686
060300,山东省,日照市,东港区,美的中央空调(昭阳路),昭阳路49号,119.480634,35.413889
060300,山东省,日照市,东港区,西门子家电体验店,山东东路551号附近,119.502928,35.433726
060300,山东省,日照市,东港区,金瑞家电,曙光路后村司法所对面,119.295851,35.385050
060300,山东省,日照市,东港区,日照奥克斯空调专卖,福海路32号丹阳社区,119.450802,35.423446
060305,山东省,日照市,东港区,金展通讯,正阳路52号,119.459752,35.423980
060306,山东省,日照市,东港区,海石电脑科技,梁乡一路与龙山二路交叉口西南100米,119.571384,35.574517
060300,山东省,日照市,东港区,合创电器智能小家电,正阳路西海路交叉口北18米路东空气净化器超市,119.459850,35.430740
060301,山东省,日照市,东港区,华星家电城,梁乡一路与龙山一路交叉口北100米,119.572015,35.572589
060300,山东省,日照市,东港区,日照电视购物商城,五莲路与烟台路交叉口西150米,119.530847,35.430390
060300,山东省,日照市,东港区,美的(日照购物广场),海曲中路52号日照购物广场F5,119.470946,35.423718
060300,山东省,日照市,东港区,爱妻电器,日照街道高新二路金港美丽园,119.477313,35.439295
060300,山东省,日照市,东港区,格兰仕,海曲中路52号日照购物广场F5,119.470946,35.423718
060300,山东省,日照市,东港区,42号家电,华阳路与西海路交叉口西南150米,119.460844,35.429235
060300,山东省,日照市,东港区,格力电器(格兰仕),望海路与昭阳路交汇处往西200米小香店第一生活区,119.483835,35.428806
060300,山东省,日照市,东港区,丁舰通讯,丽阳路21号附近,119.461142,35.425999
060300,山东省,日照市,东港区,收售吉祥手机号,正阳路55-29号,119.459438,35.430051
060300,山东省,日照市,东港区,日立变频中央空调,济南路180号,119.514335,35.425687
060300,山东省,日照市,东港区,格力电器全国连锁店,盛南路附近,119.354219,35.472580
060300,山东省,日照市,东港区,格力中央空调,文登路都市花园南区东沿街,119.545410,35.427838
060301,山东省,日照市,东港区,百发日用家电超市,菏泽路与迎宾路交叉口南200米,119.511555,35.405573
060300,山东省,日照市,东港区,海尔空调专卖,山东中路与日照北路交叉口西北50米,119.457903,35.433503
060300,山东省,日照市,东港区,富美手机大卖场,日照路与海曲路交汇处华益大厦一楼,119.455169,35.425529
060300,山东省,日照市,东港区,格力空调,大连路657号附近,119.520828,35.399616
060300,山东省,日照市,东港区,Hisense,日照南路华益大厦1层,119.455080,35.425311
060300,山东省,日照市,东港区,中天电脑,秦皇岛路99号,119.512251,35.394207
060300,山东省,日照市,东港区,电脑监控,海曲西路140号,119.452394,35.425938
060301,山东省,日照市,东港区,松下电器,山东东路553号附近,119.503863,35.433792
060300,山东省,日照市,东港区,美的家庭中央空调,日照街道山东路江豪大厦北20米,119.522178,35.399874
060300,山东省,日照市,东港区,大金中央空调,山东路637号,119.530164,35.432890
060305,山东省,日照市,东港区,金鹏通讯,正阳路52号,119.459752,35.423980
060300,山东省,日照市,东港区,曲路家电,丹阳路与海曲西路交叉口西100米,119.447870,35.426486
060300,山东省,日照市,东港区,宏美电器,正阳路与西海路交叉口东南200米,119.460541,35.429044
060300,山东省,日照市,东港区,汇丰家电批发,华阳路与西海路交叉口西南150米,119.460866,35.429299
060300,山东省,日照市,东港区,雅格电器,华阳路与西海路交叉口南100米,119.461674,35.429641
060300,山东省,日照市,东港区,日照庆闰商贸有限公司,山东东路528号附近,119.498821,35.432947
060300,山东省,日照市,东港区,江苏苏星成套设备,日照南路18号,119.454441,35.423691
060306,山东省,日照市,东港区,顺意发科技,山东西路北200米,119.446430,35.434877
060306,山东省,日照市,东港区,盛源电脑科技,海滨三路80号,119.541311,35.387729
060300,山东省,日照市,东港区,日照山海天美的旗舰店,太公岛二路与山海天路交叉口西南50米,119.566021,35.448281
060300,山东省,日照市,东港区,修家电电脑卖小家电,华阳路12号附近,119.463005,35.426277
060300,山东省,日照市,东港区,博轩电器,兴海路北200米,119.457527,35.420641
060300,山东省,日照市,东港区,中国移动手机专卖店,海曲中路52号日照购物广场B1,119.471430,35.423674
060300,山东省,日照市,东港区,晨旭电器,天津路北200米,119.543455,35.391091
060300,山东省,日照市,东港区,海信中央空调,临沂路与海曲路交汇处向西50米路南,119.504237,35.413308
060300,山东省,日照市,东港区,火王电器,荟阳路金港美丽园004棟03单元104号,119.474892,35.440058
060300,山东省,日照市,东港区,酷酷手机卖场,海曲中路25号,119.463376,35.425263
060300,山东省,日照市,东港区,亚泰手机卖场,海曲中路10号,119.457067,35.425484
060300,山东省,日照市,东港区,依亮电脑,海曲西路77号,119.429890,35.424868
060300,山东省,日照市,东港区,瑞坤舒适家,新营华府北沿街,119.541878,35.415522
060300,山东省,日照市,东港区,日照金通电器有限公司,海曲东路66号,119.508894,35.411598
060300,山东省,日照市,东港区,全网通手机卖场,昭阳北路与滨州路交叉口西北50米,119.486412,35.444962
060300,山东省,日照市,东港区,奎山网络通讯,奎安路47号附近,119.426294,35.376742
060300,山东省,日照市,东港区,小禾电子,泰安路兴业王府金座c3乙(日照市政府广场对面),119.525671,35.413218
060300,山东省,日照市,东港区,小天鹅空调日照总代理,望海路和莒州路的交叉口附近,119.486811,35.428778
060300,山东省,日照市,东港区,名鸟名犬专卖店,福海路和公园路的交叉口附近,119.472764,35.421881
060300,山东省,日照市,东港区,早春散热器,海滨三路荣安大厦东100米路北,119.524750,35.402022
060300,山东省,日照市,东港区,天福家电,日照街道海安路竹洞天风景区东250米,119.379505,35.417787
060306,山东省,日照市,东港区,万宝厨卫电器,华阳路与西海路交叉口西100米,119.460872,35.430406
060300,山东省,日照市,东港区,松下电器,兴海路109号凌云家电城,119.480476,35.414955
060300,山东省,日照市,东港区,西黄山前村体验店,丹阳路29号金雨物流,119.460257,35.451334
060300,山东省,日照市,东港区,海曲凌云家电,古城路55号,119.393835,35.422470
060306,山东省,日照市,东港区,丰硕电子,日照北路12号,119.461694,35.442568
060305,山东省,日照市,东港区,北纬手机卖场,海曲中路7号,119.458107,35.425790
060300,山东省,日照市,东港区,老板电器,兴海路凌云家电城,119.480476,35.414955
060300,山东省,日照市,东港区,万家乐授权专卖店,海曲东路4号附近,119.485547,35.419761
060306,山东省,日照市,东港区,日照恒宇小家电,东关北路与西海路交叉口西南200米,119.461175,35.429048
060306,山东省,日照市,东港区,辉腾数码,海曲中路25号,119.463772,35.425234
060300,山东省,日照市,东港区,龙凤电子电器,盛南路与335省道交叉口东100米,119.356201,35.461029
060306,山东省,日照市,东港区,宝亚电器监控,泰康街与营子河路交叉口南100米,119.462622,35.434259
060306,山东省,日照市,东港区,荣丽电脑科技,梁乡一路与龙山一路交叉口西50米,119.571323,35.571708
060306,山东省,日照市,东港区,明杨电子科技,学林路与学海路交叉口东南200米,119.543125,35.446204
060306,山东省,日照市,东港区,索维科技,营子河路88号附近,119.470975,35.427259
060300,山东省,日照市,东港区,临港汽车电器空调批发,奎山街道绍兴路凌云汽配商城东200米,119.440680,35.389336
060306,山东省,日照市,东港区,七七科技,日照街道荟阳路112号,119.474834,35.431792
060301,山东省,日照市,东港区,海尔电器(河山店),204国道西50米,119.512745,35.524629
060305,山东省,日照市,东港区,万泰通讯,日照南路长途汽车总站对面(日升宾馆南),119.453737,35.422426
060306,山东省,日照市,东港区,金源数码,大学城德胜园餐厅南门,119.542552,35.449514
060306,山东省,日照市,东港区,丁峰电子科技中心,341省道南50米,119.370260,35.277007
060300,山东省,日照市,东港区,凌云家电城,曙光路中国移动对面,119.296104,35.385450
060301,山东省,日照市,东港区,宝峰电器,220省道西50米,119.598398,35.497226
060300,山东省,日照市,东港区,家用商用中央空调,海曲东路50号,119.503742,35.413390
060300,山东省,日照市,东港区,海信空调,石臼街道黄海一路44号石臼苏宁,119.532129,35.393660
060306,山东省,日照市,东港区,恒讯通,奎山街道凌云汽配商城A710绍兴路凌云超市向东100米,119.440367,35.389406
060306,山东省,日照市,东港区,铂川电子,海曲西路145号,119.447919,35.426473
060300,山东省,日照市,东港区,中国移动手机大卖场,泰安路179号新玛特购物广场F1,119.531644,35.414808
060300,山东省,日照市,东港区,日立中央空调(营子小区南),北京路街道王府花园沿街218号,119.524394,35.408976
060300,山东省,日照市,东港区,梁工电器,成都路东50米,119.452099,35.392373
060300,山东省,日照市,东港区,海尔专卖店,前将帅小区西南(竹洞天风景区东北),119.378690,35.418060
060300,山东省,日照市,东港区,海曲娜爽家电,古城路与海安路交叉口西南150米,119.394223,35.422594
060300,山东省,日照市,东港区,瑞海电器(奎山店),奎安路20号附近,119.427604,35.379316
060301,山东省,日照市,东港区,光学家电,220省道西50米,119.591936,35.530408
060300,山东省,日照市,东港区,乐视生态体验店,烟台路华润万象汇L1层,119.532621,35.420586
060300,山东省,日照市,东港区,金帝集成灶,泰安路179号新玛特购物广场F4,119.531644,35.414808
060300,山东省,日照市,东港区,格兰仕,泰安路179号新玛特购物广场F4,119.531644,35.414808
060306,山东省,日照市,东港区,佰利电子,兴海路北侧,119.449152,35.420267
060300,山东省,日照市,东港区,凌云家电城区店,华阳路与望海路交叉口北50米,119.462607,35.427531
060300,山东省,日照市,东港区,六点家电城,兴华东街与兴华西街交叉口西南50米,119.425941,35.375900
060300,山东省,日照市,东港区,奎山美的专卖店,亿鸿路与南北路交叉口西北50米,119.431309,35.377043
060300,山东省,日照市,东港区,公全家电批发零售,文化路南100米,119.530251,35.386012
060300,山东省,日照市,东港区,红唇族精品店,华阳路与西海路交叉口南150米,119.461428,35.429367
060306,山东省,日照市,东港区,志源电脑,昭阳路与高新一路交汇处北50米路东(大香店生活二区沿街),119.486749,35.436068
060300,山东省,日照市,东港区,贵林商场,204国道西50米,119.354018,35.208033
060300,山东省,日照市,东港区,正全家用电器,荟阳路与北园二路交汇处,119.474877,35.438848
060300,山东省,日照市,东港区,进口电器生活馆,泰安路179号新玛特购物广场F4,119.532074,35.414679
060300,山东省,日照市,东港区,华旭家用电器批发,大连路与银川路交叉口北100米,119.499435,35.401584
060300,山东省,日照市,东港区,广东志高空调日照总代理,山东中路与正阳路交叉口东南50米,119.459785,35.432952
060300,山东省,日照市,东港区,木子家电专卖,天津路香樟园西100米,119.502221,35.390211
060300,山东省,日照市,东港区,海尔智慧馆,秦楼街道银河金街C03-22号,119.527940,35.427136
060306,山东省,日照市,东港区,一飞科技,日照街道济南路信合苑小区北门14号楼,119.488963,35.425626
060300,山东省,日照市,东港区,格来德,海曲西路155号银座购物广场(日照店)1层,119.452349,35.426410
060305|070000,山东省,日照市,东港区,金诚通讯手机维修站,正阳路58号,119.459718,35.423479
060300,山东省,日照市,东港区,亿兴五金电器经营,盛南路西50米,119.353963,35.472450
060306,山东省,日照市,东港区,海河电脑,玉河路东50米,119.512137,35.525302
060306,山东省,日照市,东港区,技佳电脑监控,潮石路西侧崔家牙科旁,119.516189,35.524566
060305,山东省,日照市,东港区,中国移动(万佳店),昭阳北路与高新二路交叉口南100米,119.486845,35.438883
060306,山东省,日照市,东港区,荣科电子(杏苑花园东南),菏泽路269号天诚时尚party小区南沿街002-3-203,119.511683,35.417737
060300,山东省,日照市,东港区,OPPO专卖店(大学城店),学海路85号,119.541601,35.444833
060301,山东省,日照市,东港区,宗超家电,204国道东50米,119.365005,35.240575
060306,山东省,日照市,东港区,海洲电子科技,秦楼街道五莲路与兖州路交汇处滕家村小学西30米,119.499272,35.430841
060300,山东省,日照市,东港区,夹仓凌云家电手机城,夹仓三村,119.433475,35.326586
060300,山东省,日照市,东港区,十笏园专卖店,山东西路与接官亭街交叉口北100米,119.445340,35.433760
060300,山东省,日照市,东港区,SAMSUNG,海曲中路52号日照购物广场F5,119.470946,35.423718
060306,山东省,日照市,东港区,常亮家电,海曲西路北50米,119.411855,35.424411
060300,山东省,日照市,东港区,鑫鑫向荣生活电器,盛南路西50米,119.352538,35.479585
060300,山东省,日照市,东港区,全网通移动手机卖场,河山镇金河路河山店社区,119.508109,35.525861
060300,山东省,日照市,东港区,长岭电器,南湖镇南湖大道河畔嘉园东北100米,119.352619,35.484535
060300,山东省,日照市,东港区,好日子厨卫电器,204国道东200米,119.515352,35.524462
060305,山东省,日照市,东港区,三星电子,海曲中路25号-2,119.459825,35.425049
060300,山东省,日照市,东港区,美的中央空调体验中心,荟阳路江豪钢材市场1号,119.474483,35.441591
060300,山东省,日照市,东港区,康隆净水,G204(日照北路),119.457653,35.440960
060301,山东省,日照市,东港区,平安家电,335省道北50米,119.055161,35.497349
