type, province, city, district, name, address, lng, lat
060306,河北省,承德市,双桥区,金翰林电脑,三号楼商业6号,117.938994,40.967405
060300,河北省,承德市,双桥区,亿佳清华集成太阳能,广仁大街与虹桥步行街交叉口南150米,117.914275,40.989084
060300,河北省,承德市,双桥区,首尔电脑,高新技术开发区大学城旅游职业学校对面小吃街116米,117.950594,40.896704
060300,河北省,承德市,双桥区,天翼天下通手机卖场,佟温路与小佟沟街交叉口北100米,117.935803,40.974891
060300,河北省,承德市,双桥区,九阳专卖店,西大街荣信大厦西侧100米,117.926039,40.985362
060301,河北省,承德市,双桥区,创维专卖店,小老虎沟承铁家园7号楼底商1-3,117.955894,40.966022
060306,河北省,承德市,双桥区,高新电脑公司,西大街街道钟鼓楼小区四号楼一层,117.938819,40.977863
060300,河北省,承德市,双桥区,手机·电脑,滦阳路附近,117.971517,40.891050
060300,河北省,承德市,双桥区,天翼百兆光纤宽带体验厅,竹林寺街46号,117.942551,40.976010
060306,河北省,承德市,双桥区,日新电脑,万华小区A区4号楼106底商,117.930673,40.979549
060305,河北省,承德市,双桥区,张涵通讯,车站路320号,117.955490,40.963403
060300,河北省,承德市,双桥区,Panasonic(双百购物广场),新华路北1号楼双百购物广场F4,117.941448,40.969756
060306,河北省,承德市,双桥区,戴尔电脑专卖店,南营子大街1号热河大厦2层,117.938616,40.978754
060305,河北省,承德市,双桥区,腾龙手机(武烈路店),金龙城市广场B座2层(避暑山庄),117.944049,40.975091
060305,河北省,承德市,双桥区,亿达通讯(中兴路),南营子大街15号,117.938467,40.973607
060306,河北省,承德市,双桥区,联想(硅谷电子城店),南营子大街文化大厦3层硅谷电子城,117.936614,40.975790
060305,河北省,承德市,双桥区,方大通讯,安远路与武烈河大桥交叉口西北150米,117.962874,41.023308
060305,河北省,承德市,双桥区,远大通讯(西大街),内务府街与广仁大街交叉口西北100米,117.936978,40.980371
060300,河北省,承德市,双桥区,海信专卖店(馨苑小区东北),下营房银都海棠小区1底商,117.911043,40.991233
060305,河北省,承德市,双桥区,新居宅手机卖场,车站路12-14,117.948468,40.966250
060305,河北省,承德市,双桥区,中国电信,五条胡同与南营子大街交叉口东南50米,117.937543,40.974675
060305,河北省,承德市,双桥区,三星(武烈路),南营子大街14号文化大厦3层,117.944045,40.975063
060305,河北省,承德市,双桥区,承德移动手机旗舰卖场,旺座2单元20楼2006,117.944068,40.974056
060305,河北省,承德市,双桥区,世纪城智能手机卖场,机场路西200米,117.963573,40.957563
060305,河北省,承德市,双桥区,魅族手机,文化大厦后门正对面,117.935827,40.975227
060300,河北省,承德市,双桥区,小刚通讯,冯营子镇大学城奥体中心乐淘城,117.957984,40.897076
060305,河北省,承德市,双桥区,中国移动(金盟数码店),南营子大街1,117.938228,40.978897
060305,河北省,承德市,双桥区,天旭手机连锁,南营子大街1-2号,117.938347,40.979180
060305,河北省,承德市,双桥区,天翼手机广场,丽正门大街小溪沟小区金阁宾馆东南门,117.938678,40.980346
060305,河北省,承德市,双桥区,永兴大厦手机卖场,南营子大街与肃顺府路交叉口南50米,117.937447,40.971971
060305,河北省,承德市,双桥区,苹果手机服务中心,丽正门大街18-2号,117.938854,40.980484
060305,河北省,承德市,双桥区,苗东手机卖场,潘塔路与石洞子沟路交叉口北150米,117.924199,40.972414
060300,河北省,承德市,双桥区,大中电器(北京大中承德双桥店),南营子大街1号2层,117.938154,40.978773
060305,河北省,承德市,双桥区,TGBUS苹果体验店,武烈路紫御国际假日酒店南50米,117.944039,40.974982
060305,河北省,承德市,双桥区,掌讯手机(旗舰店),中兴路与四条胡同交叉口西北50米,117.938468,40.973514
060305,河北省,承德市,双桥区,中国联通,丽正门大街1-3号附近,117.938974,40.980070
060305,河北省,承德市,双桥区,中国移动手机卖场,新华路12号附近,117.938296,40.969264
060300,河北省,承德市,双桥区,世昌联想(官方专卖店),南营子大街14号文化大厦3层文博电脑城,117.936893,40.975650
060306,河北省,承德市,双桥区,双桥区三合电子器材商行,254省道北50米,117.968435,41.041659
060302,河北省,承德市,双桥区,国美电器(大中承德双桥店),南营子大街1号热河大厦1层,117.938667,40.978797
060305,河北省,承德市,双桥区,宏运手机卖场,石洞子沟路南3号附近,117.934281,40.969182
060305,河北省,承德市,双桥区,鑫烁通讯,车站路南50米,117.955520,40.962923
060300,河北省,承德市,双桥区,中国电信车站路3g手机卖场,车站路32-20,117.956620,40.962551
060300,河北省,承德市,双桥区,广大电器,桥东街道温州商品批发市场1楼2排34号,117.946678,40.968801
060300,河北省,承德市,双桥区,金百讯手机店,督统府大街大润发,117.943653,40.977993
060300,河北省,承德市,双桥区,oppo手机专卖店,车站路福隆小区a座101号,117.955551,40.962976
060306,河北省,承德市,双桥区,天和辉腾商贸有限公司,长安小区5号楼102车库,117.937583,40.958987
060306,河北省,承德市,双桥区,华硕电脑,南营子大街14号文化大厦4层,117.936890,40.975650
060306,河北省,承德市,双桥区,新世纪软件,桃李街北口银领家园底商,117.940177,40.967716
060305,河北省,承德市,双桥区,林成通讯,丽正门大街18-4号,117.938850,40.980491
060305,河北省,承德市,双桥区,三星手机专卖店(大佟沟街),南营子大街21号永兴大厦1层,117.936840,40.975606
060305,河北省,承德市,双桥区,德发通讯,新生路与桃李街交叉口北50米,117.940449,40.969588
060305,河北省,承德市,双桥区,中国电信(天翼手机广场),NA,117.938789,40.980440
060300,河北省,承德市,双桥区,泰阳电子器材中心,南营子大街14号文化大厦4层,117.936890,40.975650
060301,河北省,承德市,双桥区,日日顺电器,二牌楼小区5号楼11号底商,117.927198,40.987028
060305,河北省,承德市,双桥区,中国移动(火神庙直营店),丽正门大街1-4号,117.939178,40.980213
060300,河北省,承德市,双桥区,千机网·品胜配送站(承德店),中兴路商城宽广超市后门,117.938337,40.974267
060305,河北省,承德市,双桥区,东兴路智能手机卖场,东兴路五条胡同,117.939971,40.974643
060306,河北省,承德市,双桥区,联想(流水沟路),热河大厦2层,117.938694,40.978845
060306,河北省,承德市,双桥区,品胜当日达(德汇店),德汇大厦2号,117.937541,40.979074
060301,河北省,承德市,双桥区,创维,南营子大街16号,117.936900,40.975270
060306,河北省,承德市,双桥区,惠普专卖店,文化大厦三层文博电脑城,117.936890,40.975650
060306,河北省,承德市,双桥区,品德数码,中兴路36附近,117.938468,40.973739
060306,河北省,承德市,双桥区,隆运数码,西大街街道二牌楼路北25号锦绣江南底商(右侧),117.928815,40.983429
060306,河北省,承德市,双桥区,顶峰商贸,西大街路北23-7号附近,117.928798,40.983474
060306,河北省,承德市,双桥区,广联电脑城,南营子大街16号文化大厦,117.936614,40.975788
060305,河北省,承德市,双桥区,腾龙通讯,都统府大街18号金龙购物广场二楼,117.944206,40.979164
060305,河北省,承德市,双桥区,博大通讯(商厦移动店),南营子大街二仙居商厦中国移动营业厅内,117.936836,40.977321
060305,河北省,承德市,双桥区,中国联通,南环路与学院路交叉口西150米,117.957479,40.896244
060305,河北省,承德市,双桥区,果汇手机卖场,南环路与学院路交叉口西150米,117.957374,40.896498
060305,河北省,承德市,双桥区,中国移动,冯营子镇天都嘉成4号楼底商,117.950132,40.893266
060306,河北省,承德市,双桥区,立信电脑(虹桥步行街),西大街头牌楼路南88-3,117.916833,40.989944
060305,河北省,承德市,双桥区,博大手机网(新华园店),新华路新华园12号移动营业厅内,117.938290,40.969055
060305,河北省,承德市,双桥区,大石庙手机卖场,101国道辅路东150米,117.959154,40.919287
060305,河北省,承德市,双桥区,华为手机,丽正门大街3-4号,117.939377,40.980448
060300,河北省,承德市,双桥区,统帅电器体验中心,牛圈子沟镇长安小区11号楼,117.938790,40.958687
060306,河北省,承德市,双桥区,海龙车行,牛圈子沟路北50米,117.931402,40.962053
060305,河北省,承德市,双桥区,老西营手机体验店,254省道北50米,117.955007,41.041783
060305,河北省,承德市,双桥区,中国电信(学院路店),学院路奥体中心底商乐淘购物中心西行20米,117.957298,40.896411
060305,河北省,承德市,双桥区,天翼智能手机卖场(龙涵店),南营子大街23-2号,117.937312,40.971371
060305,河北省,承德市,双桥区,中国移动,高新技术开发区阳光四季城海棠苑底商,117.972277,40.891101
060305,河北省,承德市,双桥区,天翼智能手机卖场(德汇店),丽正门大街1-1号,117.937370,40.979778
060300,河北省,承德市,双桥区,烯时代石墨烯智能生活馆,车站路福地华园东区B3号楼104-204号铺,117.965725,40.957815
060300,河北省,承德市,双桥区,飞雕电器,老居宅福地华园b1底商,117.963889,40.959107
060306,河北省,承德市,双桥区,华为授权体验店(新华路),新华路1号双百购物广场1层,117.940996,40.969994
060300,河北省,承德市,双桥区,联想商用专卖店(双桥文化大厦店),南营子大街新一百百货大楼东侧50米,117.937795,40.973000
060300,河北省,承德市,双桥区,美的,高新技术开发区双桥区开发区阳光四季城桃李苑2号楼底商104,117.974523,40.888710
060305,河北省,承德市,双桥区,中国电信(社区业务联络站店),西大街路南30-4号,117.929953,40.982131
060305,河北省,承德市,双桥区,阿峰专业手机维修配件大全,南营子大街2号附近,117.937517,40.978882
060305,河北省,承德市,双桥区,中宇通讯,西大街路南178号,117.916775,40.989954
060301,河北省,承德市,双桥区,利达家电销售部,双峰寺镇双峰寺村,117.991530,41.046156
060306,河北省,承德市,双桥区,昊新电脑公司,南营子大街16号文化大厦4层,117.936614,40.975788
060305,河北省,承德市,双桥区,爱达通讯,中华路街道南营子大街1号热河大厦,117.938095,40.978996
060305,河北省,承德市,双桥区,继昌手机卖场,牛圈子沟镇石洞子沟鑫通上城2号楼107底商,117.915499,40.971423
060300,河北省,承德市,双桥区,千机网·品胜配送站(承德双桥德汇店),德汇大厦2号门厅,117.937860,40.979580
060305,河北省,承德市,双桥区,畅通通讯(银和·福星园东),254省道北50米,117.955948,41.041936
060300,河北省,承德市,双桥区,国大电器(南营子美的旗舰店),小佟沟广电路祥业0号写字楼6楼,117.937433,40.975897
060300,河北省,承德市,双桥区,魅族授权专卖店(承德市文化大厦店),大佟沟街道22号楼文化大厦后门正对面魅族认证店,117.935904,40.975627
060300,河北省,承德市,双桥区,屹信科技,南营子大街与大佟沟街交叉口西南100米,117.936840,40.975803
060306,河北省,承德市,双桥区,联想电脑专卖店(承德专卖店),小佟沟21号楼伯爵南邻,117.935813,40.974945
060301,河北省,承德市,双桥区,sharp,南营子大街1号热河大厦2楼大中电器,117.938616,40.978754
060305,河北省,承德市,双桥区,VIVO专柜,南营子大街1号,117.938167,40.979205
060305,河北省,承德市,双桥区,天通智能生活馆,南营子大街热河大厦4号底商,117.938195,40.978987
060305,河北省,承德市,双桥区,HANMAC,新华路街道双百购物广场B座一楼,117.941255,40.970033
060305,河北省,承德市,双桥区,天意商行,石洞子沟富华商贸城A007,117.926650,40.970808
060306|010800,河北省,承德市,双桥区,明基汽车音响,路北20号(大华试验机厂底商),117.921822,40.971696
060305,河北省,承德市,双桥区,天通(南园店),牛圈子沟镇南园街道园林小区2号楼1-9商业中国邮政储蓄银行东50米,117.944683,40.961898
060305,河北省,承德市,双桥区,天翼晨曦手机卖场,254省道北50米,117.954089,41.041716
060305,河北省,承德市,双桥区,中国电信,府前路西50米,117.963343,40.957462
060306,河北省,承德市,双桥区,秋叶原科技,文化大厦硅谷电脑城,117.936840,40.975803
060306,河北省,承德市,双桥区,天成电子,新美风小区5号楼底商,117.918707,40.988639
060305,河北省,承德市,双桥区,天翼为华手机卖场(体育场店),翠桥路大清花底商电信营业厅(承德体育场旁),117.936425,40.962735
060305,河北省,承德市,双桥区,修匠通讯数码,学院路和种子路的交叉口附近,117.948649,40.902545
060305,河北省,承德市,双桥区,VIVO专卖,冯营子镇奥体中心,117.956727,40.896334
060305,河北省,承德市,双桥区,苹果零售店,南环路与学院路交叉口西150米,117.957350,40.896600
060306,河北省,承德市,双桥区,鑫灿电脑,鹿栅子沟小区b6号楼底商,117.915971,40.991183
060306,河北省,承德市,双桥区,深圳克利克网络耗材批发,南营子大街14号附近,117.936840,40.975803
060306,河北省,承德市,双桥区,薪利商贸,机场路西200米,117.964733,40.956882
060306,河北省,承德市,双桥区,视博数码,佟温路19号,117.935844,40.975242
060300,河北省,承德市,双桥区,连邦,桃李街银领家园二区7号楼105底商,117.939612,40.966947
060300,河北省,承德市,双桥区,浪木水之森净水器品牌店(承德店),迎宾路23号,117.964200,40.943529
060305,河北省,承德市,双桥区,VIVO,石洞子沟街道安业大厦二单元1506,117.935732,40.968283
060305,河北省,承德市,双桥区,金雨通讯,车站路10号,117.947794,40.967152
060305,河北省,承德市,双桥区,中国移动(永兴大厦直营店),南营子大街21号永兴大厦,117.937373,40.971783
060305,河北省,承德市,双桥区,中国电信(流水沟体验店),中兴路与流水沟路交叉口北行50米(宏和火锅对面),117.939345,40.978264
060306,河北省,承德市,双桥区,清华同方,文化大厦北塔4楼,117.936893,40.975650
060305,河北省,承德市,双桥区,中国联通4G智能手机卖场(春起店),迎宾路1号附近,117.964054,40.955091
060300,河北省,承德市,双桥区,承德荣海商贸有限责任公司,内务府街与粮市东街交叉口东150米,117.934825,40.982094
060300,河北省,承德市,双桥区,承德泽洋商贸有限公司,长安小区9号楼9号底商,117.936988,40.958557
060305,河北省,承德市,双桥区,中国移动(鑫烁店),车站路32-1,117.955661,40.963034
060300,河北省,承德市,双桥区,天通数码(承德县上板城店),中国邮政储蓄银行西南30米,118.046195,40.823478
060305,河北省,承德市,双桥区,中国电信(石洞子沟店),石洞子沟路与忠义庙路交叉口西80米路北,117.930783,40.970341
060305,河北省,承德市,双桥区,OPPO,南营子大街1号热河大厦一层,117.938755,40.979394
060305,河北省,承德市,双桥区,vivo,潘家沟南营子大街新华书店二楼,117.940223,40.971311
060305,河北省,承德市,双桥区,利军通讯(桥东中居宅社区卫生服务站东南),车站路357号,117.959220,40.961755
060305,河北省,承德市,双桥区,中国移动(滨城店),254省道北50米,117.955115,41.041872
060305,河北省,承德市,双桥区,维远通讯(新生路店),新华路街道裕华路供电家属楼4号楼2单元,117.940373,40.969918
060306,河北省,承德市,双桥区,慧源电脑办公设备耗材超市,南营子大街16号文化大厦3层G区,117.936614,40.975788
060400,河北省,承德市,双桥区,宽广超市(商城店),南营子大街承德商城B1层,117.938432,40.974125
060400,河北省,承德市,双桥区,宽广超市(双百店),新华路双百购物负一层,117.941275,40.969487
060400,河北省,承德市,双桥区,麦德隆超市(新开路),陕西营小区1号楼,117.935359,40.977754
060400,河北省,承德市,双桥区,美多超市,山庄路与热河路交叉口东南150米,117.947729,40.980161
060400,河北省,承德市,双桥区,不二家超市,南园路9号,117.937427,40.962652
060400,河北省,承德市,双桥区,金龙超市,西大街21号-9,117.932589,40.981094
060400,河北省,承德市,双桥区,永力超市,石洞子沟潘塔路欣雅山庄4号楼1楼,117.922890,40.974209
060400,河北省,承德市,双桥区,福满家丽水超市(丽水店),环城东路26号,117.952406,40.992603
060400,河北省,承德市,双桥区,大润发(承德店),都统府大街1号(金龙购物广场B1层),117.943613,40.978035
060400|010000,河北省,承德市,双桥区,庞大承德霸龙专卖,太平庄庞大汽车城汽车超市展厅,117.987110,40.889505
060400,河北省,承德市,双桥区,么么哒水果捞松支记,南营子大街与马市街交叉口西100米,117.936894,40.978282
060400,河北省,承德市,双桥区,宽广超市(嘉和广场店),迎宾路21号嘉和广场A座13层,117.963195,40.945591
060400,河北省,承德市,双桥区,万众超市,冯营子镇冯营子天都嘉诚6号楼底商,117.950950,40.892767
060400,河北省,承德市,双桥区,海飞超市,冯营子镇双桥区大学城师专后门,117.955549,40.890069
060400,河北省,承德市,双桥区,宽广超市(天山店),翠桥路20号天山水榭花都SY-101号,117.935835,40.965673
060400,河北省,承德市,双桥区,和缘超市,水泉沟路与环城西路交叉口西北200米,117.908873,40.998444
060411,河北省,承德市,双桥区,屈臣氏(承德商厦店),南营子大街11号承德商厦1层,117.936864,40.976946
060400,河北省,承德市,双桥区,咱家生鲜超市,富华商贸城B1层,117.926867,40.971276
060400,河北省,承德市,双桥区,昕阳超市,外环路南50米,117.891353,41.016842
060400,河北省,承德市,双桥区,荣业超市,竹林寺街46号,117.942459,40.975361
060400,河北省,承德市,双桥区,宽广超市(安定里店),西大街与大榛子沟路交叉口西行100米路北,117.920753,40.989257
060400,河北省,承德市,双桥区,大润发(武烈路),山庄路与武烈路交叉口西南100米,117.944626,40.980298
060400,河北省,承德市,双桥区,宽广超市(名都店),马市街名都广场负1层,117.936111,40.979202
060400,河北省,承德市,双桥区,佳佳超市(翠桥路),银星丽苑商业3号(翠桥小学对面),117.936743,40.968236
060400,河北省,承德市,双桥区,利亚蔬菜水果超市,开发区种子路御龙瀚府3号楼底商,117.949036,40.903951
060400,河北省,承德市,双桥区,宝生水果蔬菜超市,南园路24号,117.944657,40.961289
060400,河北省,承德市,双桥区,惠泽人家超市,小老虎沟会龙山小区2a座,117.951316,40.968027
060400,河北省,承德市,双桥区,百福门超市,小榛子沟路与常王府胡同交叉口西南50米,117.924445,40.987486
060400,河北省,承德市,双桥区,建阳超市,佟山文博园小区1号楼底商(民族中学对面),117.931540,40.975910
060400,河北省,承德市,双桥区,多宝超市,西大街小榛子沟商住楼6号底商,117.924406,40.987433
060400,河北省,承德市,双桥区,二姐超市,狮子沟镇罗汉堂社区,117.918652,41.013535
060400,河北省,承德市,双桥区,盛焱超市,大佟沟街与新开路交叉口西50米,117.935593,40.976168
060400,河北省,承德市,双桥区,利客超市,大石庙镇高新区闫营子村村民委员会,117.927210,40.903647
060400,河北省,承德市,双桥区,一扬羔羊肉,桃李街银领小区车库底商31号,117.938443,40.967373
060400,河北省,承德市,双桥区,宏亿昇生鲜超市,翠桥路甲1号,117.935971,40.968435
060400,河北省,承德市,双桥区,精品干鲜水果超市,武烈路26号,117.940453,40.969625
060400,河北省,承德市,双桥区,志国超市,天都嘉成小区7号楼102号,117.951406,40.892727
060400,河北省,承德市,双桥区,彤宇超市,小佟沟街与小佟沟路交叉口西50米,117.931920,40.975945
060400,河北省,承德市,双桥区,家媛超市,高新技术开发区阳光四季城椿林苑7号楼铺,117.973361,40.892159
060400,河北省,承德市,双桥区,常有超市,椿林苑A2-2-2号-111商铺,117.969866,40.893005
060400,河北省,承德市,双桥区,桃李超市,高新区阳光四季城第A-4-10号楼111铺,117.976348,40.886697
060400,河北省,承德市,双桥区,希广批零超市,中国邮政东南(长深高速公路东),117.908562,40.998135
060400,河北省,承德市,双桥区,福绪祥源,丽正门大街22号避暑山庄博物馆内,117.941429,40.982384
060400,河北省,承德市,双桥区,惠联惠低价超市,头道牌楼街道鹿栅子沟居住小区,117.916562,40.991826
060400,河北省,承德市,双桥区,小馬执常超市,车站路6-1号附近,117.947257,40.967077
060400,河北省,承德市,双桥区,卫利发超市,车站路32-23号附近,117.956763,40.962466
060400,河北省,承德市,双桥区,中世发超市,种子路东50米附近,117.948548,40.897020
060400,河北省,承德市,双桥区,全球购物,车站路252号附近,117.948855,40.964913
060400,河北省,承德市,双桥区,富家沟超市,富家沟路,117.929782,40.967894
060400,河北省,承德市,双桥区,苗红平价超市,牛卷子沟路银行家属楼旁边,117.933106,40.962487
060400,河北省,承德市,双桥区,海鑫超市(承德泌尿专科医院南),广仁大街与鹿栅子沟路交叉口东南100米,117.915849,40.989806
060400,河北省,承德市,双桥区,壹壹批零超市,南园西组团,117.945048,40.959707
060400,河北省,承德市,双桥区,铭旺超市,南园路9号,117.939522,40.963094
060400,河北省,承德市,双桥区,露园超市,桃李街银领家园110车库,117.938410,40.967198
060400,河北省,承德市,双桥区,树宝斋超市,小榛子沟60米处,117.924661,40.987923
060400,河北省,承德市,双桥区,苗家超市,南园路100号附近,117.942914,40.962902
060400,河北省,承德市,双桥区,果蔬鲜生鲜超市,大佟沟街与新开路交叉口东南50米,117.936216,40.976149
060400,河北省,承德市,双桥区,菲羊超市,万华小区a区10号楼底商,117.930016,40.979477
060400,河北省,承德市,双桥区,丽水超市,狮子沟镇汇水湾A9号楼二单元101室,117.959197,40.999019
060400,河北省,承德市,双桥区,宽广超市(德汇店),德汇大厦负1层,117.937629,40.979694
060400,河北省,承德市,双桥区,东园林平价超市(车站路),桥东街道车站路富顺诚小区旁,117.949729,40.965602
060400,河北省,承德市,双桥区,铭择超市,内务府街小溪沟小区南区,117.935423,40.981842
060400,河北省,承德市,双桥区,致爽家园超市,致爽家园5-3-507(266医院对面小区),117.951425,41.020978
060400,河北省,承德市,双桥区,郭云批发超市,大石庙镇中心小学对面,117.967470,40.920185
060400,河北省,承德市,双桥区,盛和园超市,石洞子沟街道附属医院小区后,117.933729,40.970811
060400,河北省,承德市,双桥区,小浩超市,牛圈子沟路南50米,117.933122,40.962080
060400,河北省,承德市,双桥区,利客超市,石洞子沟街道石洞子沟新泰家园22号楼,117.917551,40.973219
060400,河北省,承德市,双桥区,金运昌超市,御龙瀚府二单元七号楼一层,117.949144,40.904240
060400,河北省,承德市,双桥区,小刚蔬菜水果超市,石洞子沟街道石洞子沟西口名苑山庄对面,117.915054,40.974385
060400,河北省,承德市,双桥区,领鲜超市,晨都花园东4号,117.908526,40.999012
