type, province, city, district, name, address, lng, lat
070603|060305,安徽省,合肥市,瑶海区,中国移动(皇马指定专营店),皇马花园西门北20米,117.384416,31.878002
060305,安徽省,合肥市,瑶海区,中国移动(左氏钢红路特许经营店),裕溪路大兴镇6路车站西侧,117.381542,31.835001
060305|070603,安徽省,合肥市,瑶海区,中国移动(元一名城东),元一名城中西街与嘉山路交叉口西南50米,117.291632,31.889769
060305,安徽省,合肥市,瑶海区,中国移动(中学生特权店),长江东路851号附近,117.319407,31.867525
060305|070603,安徽省,合肥市,瑶海区,中国移动,龙岗综合经济开发区合肥临泉东路龙岗玉兰苑小区14幢,117.358298,31.875209
060300,安徽省,合肥市,瑶海区,合肥市磨店江健美的专卖店no.皖z1933,磨店老街,117.382505,31.939637
060302,安徽省,合肥市,瑶海区,国美电器(安徽万欢广场店),临泉东路与通达路交叉口向北100米万欢购物广场,117.369263,31.877369
060301,安徽省,合肥市,瑶海区,合肥贻奎家电,龙岗镇吴敬梓路东景苑门面房,117.380140,31.871225
060305|070603,安徽省,合肥市,瑶海区,中国移动通信,站前路,117.312116,31.885587
060301,安徽省,合肥市,瑶海区,上海华生电器专卖,安徽大市场一区187-188号,117.326591,31.877460
070603|060305,安徽省,合肥市,瑶海区,中国移动(杨杨站前路特许经营店),站前路火车站站前广场东侧,117.318799,31.883816
060300,安徽省,合肥市,瑶海区,格力电器全国4S专卖店,铜陵北路,近阳光汇景小区,117.327650,31.897165
070601|060305,安徽省,合肥市,瑶海区,中国电信(土山路专营店),长江东路福海新居106号,117.340987,31.866475
060300,安徽省,合肥市,瑶海区,一鸣电器,安徽大市场一区109号,117.324588,31.877298
060305|070603,安徽省,合肥市,瑶海区,中国移动(多满指定专营店),龙岗开发区静安新城南区2幢105号,117.371880,31.859514
060301,安徽省,合肥市,瑶海区,创意家电,花冲五巷与花冲四巷交叉口西北150米,117.329380,31.869522
060305|070601,安徽省,合肥市,瑶海区,中国电信,龙岗镇通达路万欢广场2层国美电器,117.369243,31.877758
060301,安徽省,合肥市,瑶海区,合肥尊品电器,北一环路与北一环路入口交叉口南50米,117.313863,31.873264
070601|060305,安徽省,合肥市,瑶海区,中国电信(磨店十三里庙专营店),磨店新站区十三里庙文浍苑小区门面,117.366251,31.907008
060305,安徽省,合肥市,瑶海区,中国移动(宇诺特许经营店),当涂北路与颖河路交叉口格兰云天三期31栋,117.339338,31.895033
060305|070603,安徽省,合肥市,瑶海区,中国移动(通达路营业厅),综合经济开发区通达路义乌商城1200-1201,117.369363,31.869572
060305,安徽省,合肥市,瑶海区,华为手机,长江东路504号宝业东城广场F1,117.338561,31.869784
060301,安徽省,合肥市,瑶海区,强辉家电商行,铜陵北路1889-5号馥邦服饰批发广场F1,117.328901,31.900771
060301,安徽省,合肥市,瑶海区,合肥飞洪家电,龙岗路与襄河路交口店岗新村9栋(华阳幼儿园旁边),117.378242,31.863482
060301,安徽省,合肥市,瑶海区,新站区磨店友谊电器,磨陈路1-6号附近,117.382510,31.939539
060300,安徽省,合肥市,瑶海区,合肥家朝电器,合店路与长江东路交叉口东50米,117.411942,31.870379
070601|060305,安徽省,合肥市,瑶海区,中国电信(萧城路昊天园小曹专营店),萧城路昊天园小区11号楼104-1,117.304958,31.901044
070601|060305,安徽省,合肥市,瑶海区,中国电信(天使苑专营店),新站区天使苑铂金时代23-107号,117.339783,31.872570
060305,安徽省,合肥市,瑶海区,中国电信(玉兰苑专营店),龙岗镇临泉东路玉兰苑4号,117.360962,31.874893
060301,安徽省,合肥市,瑶海区,海尔(中绿商贸城),站前路中绿广场中绿商贸城F4层,117.322077,31.880953
060300,安徽省,合肥市,瑶海区,格力电器全国4S连锁专卖店,凤台路和嘉山路交叉口东一百米元一名城C区5号103,117.294359,31.892555
060305,安徽省,合肥市,瑶海区,中国电信(国安家园专营店),当涂路国安家园14栋,117.339109,31.861955
070601|060305,安徽省,合肥市,瑶海区,中国电信,东一环路辅路127号15幢附近,117.313615,31.863208
070601|060305,安徽省,合肥市,瑶海区,中国电信(胜利路天翼手机卖场),胜利路106号当代美容美发学校1楼,117.306048,31.872303
060305,安徽省,合肥市,瑶海区,中国电信(裕溪东路专营店),合裕路与郎溪路向东300米,117.355874,31.842711
070601|060305,安徽省,合肥市,瑶海区,中国电信(临淮支路店),临淮支路与琅琊山路交叉口西50米,117.310578,31.869302
060305|070603,安徽省,合肥市,瑶海区,中国移动,片塘路72号满天星超市旁,117.325931,31.864087
060300,安徽省,合肥市,瑶海区,日立变频中央空调,濉溪路99-11号,117.301642,31.880109
060301,安徽省,合肥市,瑶海区,海尔电器,临泉路与和县路交叉口瑶海万达苏宁易购二楼,117.349564,31.877350
060305,安徽省,合肥市,瑶海区,国宁通讯,新蚌埠路与临泉路交叉口100米拉爵公馆对面南陵站牌,117.298851,31.884367
070601|060305,安徽省,合肥市,瑶海区,中国电信(来安路恒盛豪庭凯凯专营店),恒盛豪庭来安路门面,117.318776,31.859494
060301,安徽省,合肥市,瑶海区,佳美电器,临泉路北100米,117.326289,31.877183
060305,安徽省,合肥市,瑶海区,中国电信(铜陵新村专营店),铜陵新村片塘路与南陵路交口门面,117.325654,31.864667
060300,安徽省,合肥市,瑶海区,家电大世界,长江路1121号商之都3楼,117.303087,31.864001
060305,安徽省,合肥市,瑶海区,三星(临泉路),车站街道站前路与站西路交口辉超市一楼,117.305183,31.884060
060300,安徽省,合肥市,瑶海区,金钻手机生活馆,长淮街道光大国际广场C区胜利路与站前路交口白马万商服饰广场ADIDAS旁,117.314539,31.883051
070601|060305,安徽省,合肥市,瑶海区,中国电信(泗州路专营店),临泉东路宝元公寓1栋(风景苑小区大门正对面),117.333152,31.874254
070603|060305,安徽省,合肥市,瑶海区,中国移动(袁葳指定专营店),新安支路附近,117.369893,31.864003
070601|060305,安徽省,合肥市,瑶海区,中国电信(中翔盛景名苑志军通讯专营店),合裕路裕园小区5幢2单元1层103室,117.314377,31.852163
060305,安徽省,合肥市,瑶海区,乐语通讯(铜陵路),铜陵路178号(中建大厦向北5米),117.320662,31.856565
060300,安徽省,合肥市,瑶海区,乐视(信地广场店),站前路信地城市广场1层,117.320308,31.879564
060300,安徽省,合肥市,瑶海区,中国联通全网通手机,当涂北路西50米,117.342632,31.898391
060305|070601,安徽省,合肥市,瑶海区,中国电信(淝滨路专营店),淝滨路4号阳关公寓10号,117.300667,31.868039
060300,安徽省,合肥市,瑶海区,安徽大市场电子电器城,安徽大市场文体市场1幢,117.324601,31.877310
060305,安徽省,合肥市,瑶海区,中国电信(大兴镇专营店),大兴镇百分百超市内1层,117.381642,31.834814
060305,安徽省,合肥市,瑶海区,中国移动(肥东路店),长江东路与肥东路交口向西50米(花冲公园加油站附近),117.328682,31.863443
060300,安徽省,合肥市,瑶海区,美百加商用冷柜专营店,铜陵路高架桥与铜陵路高架桥出口交叉口东100米,117.324461,31.876756
060305,安徽省,合肥市,瑶海区,中国电信(万泽广场专营店),铜陵路与合裕路交口万浮广场,117.318751,31.851509
060305|070603,安徽省,合肥市,瑶海区,中国移动(瑶东社区特许专营店),新站中心集贸市场111号,117.322442,31.889879
070601|060305,安徽省,合肥市,瑶海区,中国电信凤阳路满庭芳天翼手机卖场,定远路与凤阳路交口东100米,117.330308,31.871806
070601|060305,安徽省,合肥市,瑶海区,中国电信(合钢共建局营业厅),采石路采石苑小区对面,117.345661,31.855744
060305,安徽省,合肥市,瑶海区,中国移动(牡丹指定专营店),龙岗路大鹏悦阳华庭1栋,117.379985,31.881516
060301,安徽省,合肥市,瑶海区,五星到家,嘉山路125号附近,117.292385,31.885955
060301,安徽省,合肥市,瑶海区,美的(合肥万泰专卖店),临泉路与小板桥河路交口皇马花园一层,117.383935,31.878772
070601|060305,安徽省,合肥市,瑶海区,中国电信(义乌商品城专营店),铜陵北路东菜市,117.323514,31.866292
060305,安徽省,合肥市,瑶海区,中国移动(秋实园专营店),临泉路与泗洲路交汇处西南,117.333072,31.876166
060305,安徽省,合肥市,瑶海区,中国电信(恒大城卖场),临泉东路与华林路交叉口北150米,117.393679,31.876165
060300,安徽省,合肥市,瑶海区,格力(胜利广场店),临泉路罗马花园9栋15号,117.308435,31.881647
060300,安徽省,合肥市,瑶海区,欧派快乐厨房电器,京商商贸城G区六街FH栋104-120-121,117.343989,31.931235
060300,安徽省,合肥市,瑶海区,安淇尔冷柜,铜陵路高架桥与铜陵路高架桥出口交叉口东100米,117.324123,31.876768
060305,安徽省,合肥市,瑶海区,中国移动(正大和平路特许经营店),大通路街道和平路165号,117.321136,31.855079
060300,安徽省,合肥市,瑶海区,华美电器(旗舰店),安徽大市场一区5-6号,117.324771,31.876779
070601|060305,安徽省,合肥市,瑶海区,中国电信(安拖新村专营店),南陵路197号,117.323536,31.853940
060305,安徽省,合肥市,瑶海区,vivo体验店,临泉东路宝元公寓1栋,117.332281,31.876169
060300,安徽省,合肥市,瑶海区,格力电器(北一环瑞信店),北一环路与敬亭山路交汇处凯旋大院9号楼,117.313436,31.873894
060305,安徽省,合肥市,瑶海区,OPPO(合肥瑶海和平路店),和平路110号华源国际城1区A108-2号,117.333029,31.854251
060305,安徽省,合肥市,瑶海区,中国移动通信(通达路),龙岗静安瑞泰20幢s107-3,117.369417,31.874083
060305,安徽省,合肥市,瑶海区,中国移动4G+手机大卖场,通达路义乌宾馆对面,117.369413,31.870350
060306,安徽省,合肥市,瑶海区,中国联通中国移动,合裕路802号3幢,117.346852,31.843892
060301,安徽省,合肥市,瑶海区,海尔电器(中绿广场店),全椒路与站前路交叉口中绿广场二期4层,117.324688,31.876782
060300,安徽省,合肥市,瑶海区,恒源电器,临泉路2112号,117.325644,31.876700
060301,安徽省,合肥市,瑶海区,国生电器(温莎国际广场),胜利路196号温莎国际广场F1层,117.309078,31.874388
060300,安徽省,合肥市,瑶海区,格力(北一环瑞信店),凤阳路玫瑰苑1号,117.313329,31.873874
070601|060305,安徽省,合肥市,瑶海区,中国电信(世纪荣廷专营店),天水路长虹世纪荣廷51栋101,117.340441,31.905774
060300,安徽省,合肥市,瑶海区,大维电器,安徽大市场4区1123号,117.325701,31.877767
070601|060305,安徽省,合肥市,瑶海区,中国电信(安徽大市场迎奥专营店),龙岗镇通达路与临泉路交叉口西北,117.338008,31.876524
070603|060305,安徽省,合肥市,瑶海区,中国移动(颍河路营业厅),当涂路站塘新村2栋113,117.338837,31.873304
060306,安徽省,合肥市,瑶海区,步步高教育电子,安徽大市场一区316号,117.325017,31.876712
060300,安徽省,合肥市,瑶海区,日日顺,磨店路东50米,117.319375,31.847206
070601|060305,安徽省,合肥市,瑶海区,中国电信(东苑新村专营店),东一环路出口与临淮路交叉口西50米,117.314872,31.870139
060300,安徽省,合肥市,瑶海区,格兰仕,站前路66号中绿商贸城F4,117.321554,31.880847
060300,安徽省,合肥市,瑶海区,合肥美的(旗舰店),安徽大市场一区80号,117.324801,31.877169
060305,安徽省,合肥市,瑶海区,中国移动(凯斯特乐水路特许经营店),乐水路与和县路交叉口东南100米,117.349759,31.856031
060300,安徽省,合肥市,瑶海区,鹏程家电维修,和平路137号,117.328621,31.853598
070601|060305,安徽省,合肥市,瑶海区,中国电信(乐活广场专营店),武里山路天街商业中心2栋183、184门面,117.321138,31.902679
060305,安徽省,合肥市,瑶海区,平价手机,屯溪路59号裕丰花市对面站牌后,117.310260,31.852090
060305,安徽省,合肥市,瑶海区,中国电信(天翼龙门岭专营店),龙门岭路集贸中心119号,117.321723,31.890057
060300,安徽省,合肥市,瑶海区,广源商号,日用名品城188号,117.324117,31.877850
060603|060300,安徽省,合肥市,瑶海区,施耐德电气合肥分销商,北一环路九牧厨卫旁(张洼路东侧),117.294230,31.880342
060306,安徽省,合肥市,瑶海区,风林电脑,玉兰苑3期45号,117.359642,31.874949
060305,安徽省,合肥市,瑶海区,中国移动4G宽带电视服务站,嘉山路嘉山小区106号,117.292258,31.889848
060300,安徽省,合肥市,瑶海区,创维电视,三里街街道三里街临淮路东苑新村6栋门面房,117.314600,31.869886
060300,安徽省,合肥市,瑶海区,君明网络科技,站西路1号宝文国际大厦25层,117.307070,31.884758
060305,安徽省,合肥市,瑶海区,中国移动,综合经济开发区龙岗龙腾家园38号楼,117.357585,31.880977
060305,安徽省,合肥市,瑶海区,鸿泰通讯,临泉路安徽大市场一区121-122号,117.324953,31.877347
070603|060305,安徽省,合肥市,瑶海区,中国移动(非凡指定专营店),静安瑞泰20栋S107-3,117.371590,31.876074
060305,安徽省,合肥市,瑶海区,全网通手机专卖店(新站店),武里山天街3栋109号,117.320931,31.897789
060305,安徽省,合肥市,瑶海区,中国电信(铜陵北路专营店),铜陵北路18号,117.323624,31.870241
060300,安徽省,合肥市,瑶海区,四棵松电子,安徽大市场文体市场2栋8号,117.329784,31.877698
060305,安徽省,合肥市,瑶海区,中国电信(龙岗镇琥珀名城专营店),龙岗镇龙岗大道琥珀名城,117.375921,31.872510
060301,安徽省,合肥市,瑶海区,中泰电器,安徽大市场四区1124号,117.325800,31.877886
060305|070601,安徽省,合肥市,瑶海区,中国电信(金环苑电信专营店),濉溪东路北侧金环苑小区1栋A2-2号,117.298913,31.880528
060300,安徽省,合肥市,瑶海区,格力(铜陵路),铜陵路与和平路交口向南150米宝业城市绿苑东区西大门徽商银行旁边,117.319520,31.853914
060300,安徽省,合肥市,瑶海区,合肥宏昌商贸有限公司,铜陵北路安徽大市场名牌家电广场63号,117.324030,31.877649
060305,安徽省,合肥市,瑶海区,全网通手机(明光路店),长江东路与明光路交汇处中房名都1104,117.306141,31.865471
060305,安徽省,合肥市,瑶海区,旭阳通讯(泗洲路),临泉路与泗州路交叉口西南100米,117.333421,31.875876
060305,安徽省,合肥市,瑶海区,AppleStore(临泉路店),临泉路香格里拉国际中心旁,117.336267,31.876543
060301,安徽省,合肥市,瑶海区,国佳冷暖舒适家居体验馆,凤阳路88号正泰大厦109-110号,117.306160,31.878081
060305,安徽省,合肥市,瑶海区,一点通,站前路与铜陵路交叉口南50米,117.323094,31.878339
060305,安徽省,合肥市,瑶海区,平价手机,康乐巷与琅琊山路交叉口南50米,117.309915,31.870189
060305,安徽省,合肥市,瑶海区,中国移动(大通路),东一环路与长江东大街交叉口西北50米,117.313577,31.862761
060305,安徽省,合肥市,瑶海区,中国移动(优胜指定专营店),顺祥路皇马花园6栋S107,117.384334,31.876628
060305,安徽省,合肥市,瑶海区,鑫天翼手机卖场,长江东路490号大河数码广场1层176-177号,117.338815,31.869857
060305,安徽省,合肥市,瑶海区,vivo授权店,合裕路裕园小区6栋,117.314348,31.852195
060305,安徽省,合肥市,瑶海区,vivo体验店,胜利路与琅琊山路交口天骄国际1楼,117.306714,31.873325
060305,安徽省,合肥市,瑶海区,中国移动(飞宇指定专营店),吴敬梓路琥珀名城·锦园,117.379836,31.869640
060305,安徽省,合肥市,瑶海区,vivo授权店,合裕路裕园小区6栋,117.344517,31.845963
060300,安徽省,合肥市,瑶海区,骆驼冰箱,临泉路2046号附近,117.325356,31.876875
060305,安徽省,合肥市,瑶海区,中国移动,新蚌埠路80号附近,117.293595,31.881584
060305,安徽省,合肥市,瑶海区,中国移动通信,临淮路20号,117.309971,31.870374
060305,安徽省,合肥市,瑶海区,中国移动(临泉路),临泉路森海豪庭2号楼103号,117.339097,31.876030
060305,安徽省,合肥市,瑶海区,中国电信(铜陵北路专营店),长江东路658号银山棉麻综合楼107,117.324652,31.867435
060305,安徽省,合肥市,瑶海区,中国移动通信,长江东路855号沿街2幢106室,117.312472,31.867565
060305,安徽省,合肥市,瑶海区,中国移动,广德路15号,117.367594,31.840855
060305,安徽省,合肥市,瑶海区,凌云通讯,磨店乡拓基广场2楼2061,117.378039,31.933783
060305,安徽省,合肥市,瑶海区,中国移动,嘉山路元一名城C座旁,117.292374,31.892522
060305,安徽省,合肥市,瑶海区,中国移动(凤台路),凤台路37号附近,117.294466,31.892493
060305,安徽省,合肥市,瑶海区,中国移动,裕溪路高架桥与裕溪路高架桥出口交叉口西北50米,117.337892,31.847953
060305,安徽省,合肥市,瑶海区,中国移动,扶疏路139号附近,117.313483,31.898963
060300,安徽省,合肥市,瑶海区,永乐电器(中绿商贸城),站前路中绿广场中绿商贸城F3层,117.322108,31.880778
060305,安徽省,合肥市,瑶海区,中国移动,凤阳路与定远路交口橘郡万绿四期7幢,117.326441,31.871939
060305,安徽省,合肥市,瑶海区,中国移动通信(和平路),和平路中国联通旁,117.327318,31.854793
060305,安徽省,合肥市,瑶海区,中国移动(益友站前路经营店),站前路光大国际广场C区1楼,117.314744,31.883422
060305,安徽省,合肥市,瑶海区,品牌手机专卖店,都市风景商务宾馆东50米(和平路),117.330937,31.854377
060305,安徽省,合肥市,瑶海区,oppo专卖店,嘉山路86号附近,117.292372,31.889450
060300,安徽省,合肥市,瑶海区,辉瑞电器,明光路48号东方商城,117.309301,31.863010
060305,安徽省,合肥市,瑶海区,魅族(宝业东城广场店),东二环路宝业东城广场1层,117.337367,31.869759
060300,安徽省,合肥市,瑶海区,美的(合肥凯鹿专卖店),临泉路1958号附近,117.326293,31.876701
060305,安徽省,合肥市,瑶海区,中国电信(龙岗联家购物中心电信专营店),七里站街道长江东路180号恒通商业大厦联家购物中心内,117.356506,31.868453
060301,安徽省,合肥市,瑶海区,格力(温莎国际广场),胜利路196号温莎国际广场F1层,117.309873,31.874676
060305,安徽省,合肥市,瑶海区,中国移动通讯,临泉东路38号附近,117.357025,31.875069
060305,安徽省,合肥市,瑶海区,碧水雅居天翼手机卖场,工业园工业园物流大道与皇藏峪路交叉口,117.336418,31.897167
060305,安徽省,合肥市,瑶海区,中天左岸天翼手机卖场,铜陵路与滨河路交叉口中天左岸广场B座1层,117.316101,31.848555
060300,安徽省,合肥市,瑶海区,美的(安徽客户服务中心),新站区物流大道与龙门岭路交口香江生态名郡商品2楼,117.325745,31.901489
060300,安徽省,合肥市,瑶海区,海尔空调(滨河路),滨河路与磨店路交叉口北50米,117.318908,31.846662
060301,安徽省,合肥市,瑶海区,百信电器(琅琊山路),琅琊山路与长江东路交叉口西北50米,117.312385,31.867666
060305,安徽省,合肥市,瑶海区,手机精品配件,胜利路62号附近,117.304646,31.869052
060301,安徽省,合肥市,瑶海区,创维(临泉路),临泉路88号长春都市豪庭f座,117.314981,31.877861
060304,安徽省,合肥市,瑶海区,苏宁易购(瑶海万达广场),临泉东路与和县路交叉口瑶海万达广场2层,117.349725,31.876437
060300,安徽省,合肥市,瑶海区,格力空调(和平家园店),和平路131号,117.330884,31.854096
060305,安徽省,合肥市,瑶海区,中国联通(军民路),军民路与广德路交叉口东50米,117.366803,31.867538
060305,安徽省,合肥市,瑶海区,中国电信(元一名城嘉山路专营店),元一名城C30-C31栋商106,117.292370,31.891233
